epoch,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,val_f1,test_f1,seconds
1,0.6387583483570893,0.6410950661853189,0.593739274512516,0.7008426966292135,0.5745765377896698,0.7082748948106592,0.49882352941176467,0.5071090047393365,8.3663010597229
2,0.5362690045945481,0.733754512635379,0.6307706779308533,0.6741573033707865,0.6131448763282904,0.6788218793828892,0.661807580174927,0.6637298091042585,7.591348886489868
3,0.44671871185876544,0.7897111913357401,0.5335408529538787,0.7401685393258427,0.5143263779716438,0.7461430575035063,0.6393762183235867,0.6457925636007827,7.73592209815979
4,0.37664221806359777,0.8345367027677497,0.5429783818427096,0.7387640449438202,0.5592139032244849,0.7433380084151473,0.6666666666666666,0.6726296958855098,7.8095924854278564
5,0.31111394509081375,0.8697352587244284,0.6562991229335914,0.7514044943820225,0.6422231221809294,0.7223001402524544,0.640973630831643,0.6071428571428571,7.7339441776275635
6,0.24762682794233523,0.8941034897713598,0.7499227212386185,0.7289325842696629,0.7303919785696528,0.7321178120617111,0.6208251473477407,0.6291262135922331,7.645051002502441
