epoch,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,val_f1,test_f1,seconds
1,0.6490272236214648,0.6221419975932612,0.5882019755545627,0.6853932584269663,0.5807243645776371,0.6928471248246845,0.5172413793103448,0.512249443207127,4.098589658737183
2,0.5649764710671922,0.7181107099879663,0.545240025841788,0.7219101123595506,0.5410536808937495,0.7363253856942497,0.5975609756097561,0.6147540983606558,3.9626708030700684
3,0.49287081840666624,0.7656438026474127,0.5147058642312382,0.7429775280898876,0.5198948980631701,0.7335203366058906,0.6629834254143646,0.6387832699619771,4.019173622131348
4,0.409023088847974,0.8158844765342961,0.5635150711188156,0.7303370786516854,0.5442977387139373,0.758765778401122,0.6033057851239669,0.6401673640167365,3.8319191932678223
5,0.3528097891994045,0.8489771359807461,0.5901169311464503,0.7289325842696629,0.5665125090310149,0.758765778401122,0.6419294990723562,0.6730038022813687,3.7550084590911865
6,0.2880705115346128,0.8832731648616126,0.6412598792086827,0.7373595505617978,0.6445033903041695,0.7517531556802244,0.6618444846292947,0.6775956284153005,3.8093366622924805
