epoch,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,val_f1,test_f1,seconds
1,0.6494006135833823,0.631768953068592,0.6083265884538714,0.6544943820224719,0.6092859625314764,0.6563814866760168,0.2807017543859649,0.25076452599388377,7.623109340667725
2,0.5218111851155113,0.7442839951865222,0.5263788529326406,0.7247191011235955,0.5317121194087774,0.7517531556802244,0.5916666666666667,0.6350515463917525,7.6230058670043945
3,0.4468619605048899,0.7951263537906137,0.5389961707458067,0.7401685393258427,0.5484191030472894,0.7377279102384292,0.5879732739420935,0.5835189309576837,7.7858967781066895
4,0.36265828118857923,0.8405535499398316,0.6167322919609841,0.7219101123595506,0.6099375699964178,0.7377279102384292,0.61328125,0.626746506986028,7.650817394256592
5,0.2864981174971079,0.8796630565583634,0.6823702568418524,0.7317415730337079,0.698886653233377,0.7419354838709677,0.6389413988657844,0.6501901140684412,7.733826160430908
