epoch,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,val_f1,test_f1,seconds
1,0.06984000899588015,0.5,0.06469804898239254,0.6278089887640449,0.06489524825216175,0.6086956521739131,0.6272855133614627,0.6172839506172839,7.870690584182739
2,0.06074350623124773,0.6212394705174489,0.058895040596469064,0.6657303370786517,0.06077231170523384,0.6633941093969145,0.6647887323943662,0.6531791907514451,7.833350658416748
3,0.05334524037462136,0.690734055354994,0.05713252049316181,0.6741573033707865,0.05693479416810948,0.6493688639551192,0.6666666666666667,0.6418338108882522,7.843482732772827
4,0.04603905033512953,0.7403730445246691,0.060809241586856626,0.6980337078651685,0.05848130756181888,0.6704067321178121,0.684287812041116,0.6518518518518518,7.811430931091309
5,0.039336668825052705,0.7978339350180506,0.0786673960725913,0.6910112359550562,0.07533424952672206,0.7068723702664796,0.6656534954407295,0.6708661417322834,7.788898229598999
6,0.031566433908886284,0.8543922984356197,0.07339325848590122,0.6629213483146067,0.07313414658896551,0.6661991584852734,0.6619718309859154,0.655072463768116,7.89397931098938
