epoch,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,val_f1,test_f1,seconds
1,0.6608455366175958,0.6058965102286402,0.6154553280787521,0.6783707865168539,0.6166648548749519,0.6732117812061711,0.395778364116095,0.38522427440633245,2.524219274520874
2,0.5767516335281941,0.70367027677497,0.5823353006598655,0.7120786516853933,0.5908897406255714,0.7068723702664796,0.570230607966457,0.5708418891170433,2.426945686340332
3,0.528032065800668,0.7415764139590855,0.5638734256283621,0.7373595505617978,0.5722109751480658,0.7166900420757363,0.5835189309576838,0.564655172413793,2.4301187992095947
4,0.47056075034015304,0.7752707581227437,0.5413966252562705,0.7429775280898876,0.5434686896008496,0.7363253856942497,0.6460348162475822,0.6284584980237153,2.358804225921631
5,0.4043475689655607,0.8131768953068592,0.616983937413505,0.7036516853932584,0.5988956482514091,0.7124824684431977,0.6569105691056911,0.6566164154103852,2.4532124996185303
6,0.3746986095440517,0.8393501805054152,0.5981728206859546,0.7303370786516854,0.5930941371563273,0.7461430575035063,0.6470588235294118,0.6654343807763402,2.4134438037872314
