epoch,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,val_f1,test_f1,seconds
1,0.6216844664225366,0.6651624548736462,0.5061271115300361,0.7443820224719101,0.5324357368501339,0.7307152875175316,0.6604477611940298,0.6404494382022472,29.083852767944336
2,0.4928039955838206,0.7674488567990373,0.546723156581434,0.7640449438202247,0.5625810285097544,0.7475455820476858,0.6379310344827587,0.620253164556962,28.31424045562744
3,0.39425128016051547,0.8203971119133574,0.5791988523488634,0.726123595505618,0.6075096751836248,0.7363253856942497,0.6839546191247974,0.6918032786885246,28.081689834594727
4,0.299475239787058,0.8709386281588448,0.6699199039028602,0.7584269662921348,0.7439289699043415,0.7405329593267882,0.6692307692307692,0.648956356736243,29.358867645263672
